exchange,chain,block_height,ts,address,contract_name,contract_address,contract_ticker_symbol,balance
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x1020e69353384334730dd5f651b883ecfd3dc5ff,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0xaca413fecbf262b63ef3e38bda3d6971a0270415,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0xe6581710796bc8f30828193010b53200485bb39f,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x35fb81467edf226f20a89dd66dab6a214d720e86,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0xc04aaeb173c5ed2e6e3f36ce12abfa50121bb6ff,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x06167b5f459a7a8b3165de89fe943f75994be9e6,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0xa7a5b694d66f175848fc33b8b3a2d62ecafb658e,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x5cd326d16848a0bca4698ea3c8739b5e8167d94a,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0xeb6f1f6cb5deef6b029ac2b415c704cc03bca6d2,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x04bfb4bead7c203b7f0d579e40407894b04a5457,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x576de0499bb9915c119202427bba6311107b14a3,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x0be94c6e76107985419a726f0f0d1d7756996210,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x99ca6e74583212dc364c2505f24637e4c8bed030,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x859eae731abe0945933e91c4424d6c13c344a681,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0xc84e9a5fc76541c8ead857b6890d5a532eca7c1b,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x70073180d3bd3a014c787da6f2460caf5a948610,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x7f92202bef59b392f7a21ed8e85a92247fa401ac,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0xbb24c3bffd2264ad999c035663c977623d21be4c,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x75acc1de16bcc5a45d7a80adeff3b6691bec5ef9,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0xc64b7fa45a80c01a87af79cdc69623cce23b0bf2,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x9fead5bfbe1d51cba8de65164d3d9d750b7c4001,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x963c484c936d8413a9fffdc6f641afa77acc44e5,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0xfba426a2a39b119e116a553fe78111118a8f7a4e,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x6658776b9b77f3563092e2f70b0393f59bbc323d,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x4a2133606b366e3cd5af1163479095cd68eec88a,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x7de7226c42fcb7eadb6d0303fbb2b5027e15b6d9,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0xe62532a8e5cbe713939ceca0c6f349b12df85fbe,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x71006053e7d65aec5140ea58aa604a58f3284558,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x77b0c40cc5f9473f132fa431caa69c1734570ca7,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x36d654c60bfeb9ab9f982a7244d8964c4cae69f5,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x86a0e97e993071afc357aae1aa11fa4cdf589021,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x5eacbc4827b1ce0457308fc3bb6dbea0f59d5dcf,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x3eed3b2fc04cbf1a9794745fb18f693a6d17900c,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0xbd4dfd8e12f88983405eeb3e0ed1ae622dce4d9d,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x15e731763bb10bb7a57e96748ca9b4960b5f2683,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x2fa9d22f021889e8410064d1279c9ef12616cb56,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0xd391479ddccc741aefe930bc209f43536a2e930c,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x782fada279b797f146eb7f9fdc60d81238c1ba05,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x54e54242db2836a245ddc4dcc6add9ebd5d326c4,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0xe067c733c8e7af4c5f0954c1d70180ada6fcf5f8,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
binance,ethereum,14730462,2022-05-07 14:59:39,0xc105c6b4754b69dcb71f1076f66587a8bc187b51,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0xbcd41cf16dd56b7f66d592a77350f92af2dfa78b,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
binance,ethereum,14730462,2022-05-07 14:59:39,0x7aad6c21c009d68414108566dbb0ee656b3a5310,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0xf3caac0469e9d0553ad75fcb1e64ac5bec9ddcaf,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x06500aa0e3a37dbe07bacdac7d0db769147f72d2,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x1174f21a366c12bfb9064f031f83527fffb11d48,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x84fcf823ace8f39a0e1899dbb95bed3ecee8b166,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0xe36f92b0670a0b4696dbde4f70ac87102474270f,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0xab6b74d4b05d9ad4b85dac5b6905ddae2e3a4fca,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x3cb52bebbe076aa961ec0b13505448e876219e64,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x7bc483ecf9c1d6ffdfd31b75ebbbc5efda183bf0,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x20c1651593aaa5420d83ae708cc14d25ea97682a,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
binance,ethereum,14730462,2022-05-07 14:59:39,0x5c8ee68c191f516a5a6593e442b933dca400672c,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x78ac78379886b91c2c1cf93c19c2fb453828ca41,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x30184b5d071d115e1a58aebe10d9b8c9ec200978,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x4a6aab2a93f078f1e27e2b480d75571d2b752865,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x4efbaf02da243af032b4b0bf4f3d0e2b57125f41,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0xca1a807d2d46296f86f68900d50e8a1c8a0ed764,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x79f4ecd633a19c4753642aeab0c8f4eff30cb619,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x09435f3fed8ff00a15e3086ee08c73cb3d838181,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0xa5949ead7eae405850f97f55b7aa781befd7dbf4,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x0427f46a28180fb3082e3c0731df226574058556,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x452b6a883c174f0421033f55e5741320d6e13a6e,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0xe8573d0f0e99acc9a211d9802acf33e3591be30a,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x51fd15676f624e9e7b30990dea38192b70c62bb1,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x933c6c3c919a19236f346f1bba401af830badd22,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x27a679dcc523fdc4320de2f466311ef12ecc0ca7,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
binance,ethereum,14730462,2022-05-07 14:59:39,0xbbdeab260081d7a76079cbcc957d5101e08a4e98,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x4d59d50b5089b5fe7fd5ec6e42ee696831a782d9,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x155b23018d7e70e3447fa1a176b67d8e883b984f,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x9e3d36e7275a5288388ef43a38692e4ae6d6738f,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0xf94b2e16d7f231f75d64271057cd60b0f6aa65f5,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x010462914db8798d58969d9895d376436ffd129d,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x0148316db22ff6115767fe286cd3e98e647f23ec,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x03f358b064dc89ed24bfa15479287f5988071497,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0xfc8135907c5360d77e12a249917a474be2a5538f,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0xd76cf7b1ed5397a9f3b210fccb9440256577eee7,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x47383e7c16b45fada585177352bf0ed541770448,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x39ad2ede7effecc25e9a5d5759a7f80645a45598,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x82d26b9ddb0e83d34af450429f5b01286d8de3ec,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0xff6496a659c71160abe681160154587e649457b9,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x54e98f599326186add944b4d2e56c4568c0c552d,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x8f9f856bb20d5b7a89f423094ec3cae330e073a6,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x623304a303cda6afc9182cd5cda4edb4e1cb1f49,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x073bcfb67e12e0c76fff0b48658b3b0ca1b5dfc2,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0xbdc1fcbd859e1faba765b2af0d468331c887c403,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0xb500ca6e5e7063cb926d60d7a00bdf0ef2fd8b0f,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x1017cc4e526aa65be5c1b1f6404aa882c13a01f4,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x2adb5466494d05e9fb2127f713bb87fc7add15c4,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0xedc3f415b89cbc8868d0db9efdceedc491037641,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
binance,ethereum,14730462,2022-05-07 14:59:39,0x87e57bd7216fdac57f6dc38cb2bb0afd6e94e960,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x7f390fc521117b76c3bf54b0cce6c2f539ffaa03,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x7c092efe8148d955b6adf6e4d7b56a679043e500,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x10ca19da332b7520c0d0c87cc98adef5df85e661,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0xef207105341fa8d416a267407b42546c3aa6b250,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x152e721a124c26c979c6ed3035a141e007bc63e8,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x23d65a671c81ee473062d54398695f569cb6988c,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0xbefe7dc41b5e4f4abf2ff26656600a605b80079b,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x1d225bec8d241a51667d7eaa0234163671b20f50,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0xbc532483ddb276ae4b6e843653432ec5221336e7,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0xbebc9a715730e1a965ea3157006f499b383a8d53,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x5414eb3353c3b5d1483e677f1ebd1060e21bbb96,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x7bb8cec9eb1d29e2c826b6c4fd617b882a90e212,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0xffe3405364c184928fb62f21bc62c6a7a5c836ca,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0xefe0f6d5d55ebd2150bd5be8a9e112d188a2ce14,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x28a3c391c0d52f27e3d084648acc73ed1f9aba85,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x95f3cd200ab4b5aa3fec1cc9a502cd2ebbb54619,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x924497231ef71b3830b813f4cd08e1831452fa1b,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x83e44b27046eb499990b71c21d3fafa80a8e1801,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x59f31faed0667c490b743d94707f0911e6e69973,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x83ee117553e5075af95c9def4dc73dfa72087e36,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x3637bb77b17b18822e73bfc5e3c0aef841740a8f,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x6ddd2109889949354a96cdcf475bbdcd3fe2dbcc,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x6dca03d1d55c0939e00176055f4023defcfee2de,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0xe97429dd07a054fa9b9b947f1d9c6a80a0e97d65,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x5774e290881eb538dfa907ef04278e20c794a7c2,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0xd7b46d861bb5b3aa268cd1002275b2ed605f5df7,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
binance,ethereum,14730462,2022-05-07 14:59:39,0x3f1efee0f7c786d978d9a07ba423b62287f5bc3a,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x4477b2c96e249763c868692fa7d7ec882492b18d,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x96f0eb00d4318978bf4948c34e04b10946aa626f,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0xcc40d548c5dc36df94de628aad4290abb35b46af,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0xd5988bf185257be49bdec6c461fc707e0386afa0,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x5fdb5ea42343925762b14ac9217ba3d0f17fb479,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0xee1d493e89645f92ea29c99cb4d4d31bdfbf3eef,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x75cf5827c37241929b7c8050952f9ddb53a45bb4,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0xd3d2edd9db51ad90902857f6845771fd2a97eb68,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x4886354b3beb72fe50262bb12608ae83b783aa03,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0xaf162c057c6a40971eea87198d3fbfb9ec5dec06,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
binance,ethereum,14730462,2022-05-07 14:59:39,0x1997e3b58ba727facddabb0679beaa7a322823dd,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0xaf23081386c5724be727aefb73354dfc976dc2e4,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
binance,ethereum,14730462,2022-05-07 14:59:39,0xcf0d64310d4eced7ec026d1c693d6c5169b737c5,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0xfaf8445ea076390a0ed5a0407bb8868dd1927dc6,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0xac3d466fcb3d046bbedc90b96ad43478d252143f,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x4b8d2a20c406668c699cac0c401fe5f00a341a65,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x553b7f9749f8945d173674dbe67603d2dc383c9b,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0xd5547e86bbb14cee0bd17209ad028718c897d808,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x3777bcab6fd620cdde960ee83352f287e2fdb60f,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0xd0eb6e0e0fcdb8d43c2fbd56ab5d1c4f95adc06a,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x3cf642f6222008f80c88c7608d12074a11f31942,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x669c3cdd76d6873b7e827dad8fb57229224129ca,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
coinbase,ethereum,14730462,2022-05-07 14:59:39,0x3ada5db13f60adf8c7d7133ab450178246817a89,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1
