height,address,token,amt
7544910,cre10mh479wffx8lm40927xxlr378qsdd7tj52k8ys,UST,1.723766
7544910,cre10mhwwt592qkm8hhntsmleljqm5m9647mjth0e8,UST,255.373716
7544910,cre10mk5plshrs5awppdemksa6fvmhgfkfrxemd89m,UST,420.708149
7544910,cre10mrevq3wafxu3v7e4rpkvcxskk660v89x3xzn3,UST,211.070649
7544910,cre10mrevq3wafxu3v7e4rpkvcxskk660v89x3xzn3,LUNA,1.516259
7544910,cre10mva4dx3kap9r92v5j8g6ea9axqkg96z48jl0p,LUNA,1.029495
7544910,cre10mynwny0k5yryuzylvl75ydksku9jvhcsnpngq,UST,61.60161
7544910,cre10mzwqhvpp0qd7xfq4m5tf0wsqt96v6rqy0fcz4,UST,511.869002
7544910,cre10n30mq3yte74esawn7mqttqzr8vewxlwlvcxja,UST,46.912646
7544910,cre10n4lwkks9ecu6flr77erpje8rjeg5dfnxag675,UST,43.099463
7544910,cre10n52dqlmzprumluzv0xncum7yukvx8jynz9dy5,UST,0.02925
7544910,cre10n7hfk7d4sqmerr6fe0h9ma4qrnay7rwp9xmdq,LUNA,293.761126
7544910,cre10n7hfk7d4sqmerr6fe0h9ma4qrnay7rwp9xmdq,UST,22472.736647
7544910,cre10ncyw730tp5x4ev00jcrkudmjln67h577w3ptj,UST,208.374952
7544910,cre10njskfe93gszekjwzuf0wx8u2mvmxa4ya2kzz5,UST,0.007068
7544910,cre10npratcnratd4emaqd9d3xdmjdtct0yyzzpxha,UST,0.082299
