height,address,token,amt
7009137,sif16d33ht6cwcl8hy62jy542pn2q637xzg5uq9rhx,LUNA,9522.10966119444
7009137,sif16d33ht6cwcl8hy62jy542pn2q637xzg5uq9rhx,UST,58.4661394624177
7009137,sif16ewhge0trvah25e6xvnadu0m567ladf9p588vq,LUNA,19851.9547175523
7009137,sif16gev24ahu9yl5k23jel8354vzd9jwhaxfkcyxv,LUNA,12960.4222269651
7009137,sif16gngua9g8k88xsp5ly39fg7pp25ffe9fsq995w,LUNA,122816.168928935
7009137,sif16gngua9g8k88xsp5ly39fg7pp25ffe9fsq995w,UST,10.8904644195489
7009137,sif16h82y8sqhsvk6ezt8yz32h04f69x659xkny6ar,LUNA,5536.71811643414
7009137,sif16herknehr8dunlkdra9sda706nljl8cfd3e0x0,LUNA,23673.0936084004
7009137,sif16hmsn7f0ul2rdz55gjlktfc9j390cstzz9h3at,LUNA,3674.48662933531
7009137,sif16j9u4u7u84wm3w09aed06uuktu2y4efz4srkwu,LUNA,2618.54862867675
7009137,sif16mhxuq273lrzzy0rcxlca5s0s2j44akh0snc7p,UST,183.003346902266
7009137,sif16qdegwlj705qzc7svnww9dqzze7m2dv8j799ut,LUNA,4522.99696155358
7009137,sif16s94n689w54l98w4tjuhk5a54v6uxswds9wrn2,LUNA,49549.129982031
7009137,sif16sg2ktk7etgcd9c8u27079eh6e6r60zyuvx3nn,LUNA,20283.4438149105
7009137,sif16sk5s7p4ywuptn4swm6w4pf20evtw3jlmhky5a,LUNA,39548.9321721491
7009137,sif16tlr25rml0xwj8y3d83eqdtak9gdv4zedly4t6,LUNA,3935.88477120502
7009137,sif16uydz9xqzf7we8sd4jy9a6z4ve9j8tvmq3cfys,LUNA,1334828.76150071
7009137,sif16vg279vhgempqyl8q5pr03fpqz7d7f05p2zcwv,LUNA,1114.36009837412
7009137,sif16x44lpmd2t9mm5srhyq53ac4e5r0mx4m4qn70z,LUNA,2.95114320315621
7009137,sif16x53h0n7v02z29ry4alghkyvrzxwudg5h2nqy8,UST,0.65959111374326
7009137,sif16xt5rkk5qgtzc994svuyq4k4ardcjrtzay4h04,LUNA,612.664852161562
7009137,sif16zs53whzuydl50pptd9cx8w5f22tfqa3yxzt53,UST,364.438183911444
7009137,sif16zzyyzpy09m42dah3evq3q757rkgwdtdy9xts8,LUNA,43098.2762798811
7009137,sif17250w9jjky24rqwynel2gx99f0fc3kdd6dhc8s,LUNA,24065.6552926413
7009137,sif173hsdaruk7rudn5w98jlhh0gvqr7mfqax94j9j,LUNA,274926.921097625
7009137,sif173tejf89c2xnqu4a9mnnv0zujfsx6a5gtcjd5h,LUNA,1701.47738793309
7009137,sif174c08045gu4lt5fzsm0nspfev9afwykr07xrfz,LUNA,245096.509531142
7009137,sif174tvh2dty7vsvwn2cfsmkwq8tplqgr5fhrgu0e,LUNA,124869.215539161
7009137,sif175mfxd35dqzwyxvtr5gekkjl4f09a98k89fvpc,UST,34.1711914298127
7009137,sif175y0n34qt7mrzm8k5rn8d4c9arqqqczkcduer2,LUNA,114903.407621532
7009137,sif177ezfyqwafvtj23yzs42g8tee3a7um45mp7r5u,LUNA,962.330074311164
7009137,sif177kgktq3f5mj7cyrdlnhvt9rn0uagdep4xqhha,LUNA,981600.299536661
7009137,sif177sg38evrwd8j2xnl5w0h320utph0dghpltk0h,LUNA,18066.1360008843
7009137,sif178qfrg5f2qu3nslxzz4fz29zmjl9cdhnsenz8l,UST,34.930807261073
7009137,sif179774zrn5paywpd6p4kspcruaacj54g4nqy55l,LUNA,84732.2200131419
7009137,sif17a3y5k03zkj7gxeh2s8vvkkvv5erjappjun4xr,LUNA,192.577692778368
